"NOM,N,4,0","PRSTR,N,4,0","CODE,C,5","NAME,C,254","NAME1,C,254"
604,120,21500,Итого по символам 21501 - 21520,
605,20,,"6. От переоценки размещенных депозитов, оцениваемых по справедливой стоимости через прибыль или убыток (балансовый счет № 70602, при составлении годовой бухгалтерской (финансовой) отчетности - балансовый счет № 70702):",
606,10,21601,в Банке России,
607,10,21602,в кредитных организациях,
608,10,21603,в банках-нерезидентах,
609,120,21600,Итого по символам 21601 - 21603,
610,120,21000,Итого по разделу 1,
611,20,,Раздел 2. Доходы (кроме процентных) от операций с приобретенными долговыми ценными бумагами,
612,20,,"1. От операций с приобретенными долговыми ценными бумагами, оцениваемыми по справедливой стоимости через прибыль или убыток (кроме векселей):",
613,10,22101,Российской Федерации,
614,10,22102,субъектов Российской Федерации и органов местного самоуправления,
615,10,22103,Банка России,
616,10,22104,кредитных организаций,
617,10,22105,прочих резидентов,
618,10,22106,иностранных государств,
619,10,22107,банков-нерезидентов,
620,10,22108,прочих нерезидентов,
621,120,22100,Итого по символам 22101 - 22108,
622,20,,"2. От переоценки приобретенных долговых ценных бумаг, оцениваемых по справедливой стоимости через прибыль или убыток (кроме векселей) (балансовый счет № 70602, при составлении годовой бухгалтерской (финансовой) отчетности - балансовый счет № 70702):",
623,10,22201,Российской Федерации,
624,10,22202,субъектов Российской Федерации и органов местного самоуправления,
625,10,22203,Банка России,
626,10,22204,кредитных организаций,
627,10,22205,прочих резидентов,
628,10,22206,иностранных государств,
629,10,22207,банков-нерезидентов,
630,10,22208,прочих нерезидентов,
631,120,22200,Итого по символам 22201 - 22208,
632,20,,"3. От операций с приобретенными долговыми ценными бумагами, оцениваемыми по справедливой стоимости через прочий совокупный доход (кроме векселей):",
633,10,22301,Российской Федерации,
634,10,22302,субъектов Российской Федерации и органов местного самоуправления,
635,10,22303,Банка России,
636,10,22304,кредитных организаций,
637,10,22305,прочих резидентов,
638,10,22306,иностранных государств,
639,10,22307,банков-нерезидентов,
640,10,22308,прочих нерезидентов,
641,120,22300,Итого по символам 22301 - 22308,
642,20,,"4. От операций с приобретенными долговыми ценными бумагами, оцениваемыми по амортизированной стоимости (кроме векселей):",
643,10,22401,Российской Федерации,
644,10,22402,субъектов Российской Федерации и органов местного самоуправления,
645,10,22403,Банка России,
646,10,22404,кредитных организаций,
647,10,22405,прочих резидентов,
648,10,22406,иностранных государств,
649,10,22407,банков-нерезидентов,
650,10,22408,прочих нерезидентов,
651,120,22400,Итого по символам 22401 - 22408,
652,20,,5. От операций с учтенными векселями:,
653,10,22501,органов федеральной власти,
654,10,22502,органов власти субъектов Российской Федерации и органов местного самоуправления,
655,10,22503,кредитных организаций,
656,10,22504,прочих резидентов,
657,10,22505,органов государственной власти иностранных государств,
658,10,22506,органов местной власти иностранных государств,
659,10,22507,банков-нерезидентов,
660,10,22508,прочих нерезидентов,
661,120,22500,Итого по символам 22501 - 22508,
662,20,,"6. От переоценки учтенных векселей, оцениваемых по справедливой стоимости через прибыль или убыток (балансовый счет № 70602, при составлении годовой бухгалтерской (финансовой) отчетности - балансовый счет № 70702):",
663,10,22601,органов федеральной власти,
664,10,22602,органов власти субъектов Российской Федерации и органов местного самоуправления,
665,10,22603,кредитных организаций,
666,10,22604,прочих резидентов,
667,10,22605,органов государственной власти иностранных государств,
668,10,22606,органов местной власти иностранных государств,
669,10,22607,банков-нерезидентов,
670,10,22608,прочих нерезидентов,
671,120,22600,Итого по символам 22601 - 22608,
672,120,22000,Итого по разделу 2,
673,20,,Раздел 3. Доходы от операций с приобретенными долевыми ценными бумагами,
674,20,,"1. От операций с приобретенными долевыми ценными бумагами, оцениваемыми по справедливой стоимости через прибыль или убыток:",
675,10,23101,кредитных организаций,
676,10,23102,прочих резидентов,
677,10,23103,банков-нерезидентов,
678,10,23104,прочих нерезидентов,
679,120,23100,Итого по символам 23101 - 23104,
680,20,,"2. От переоценки приобретенных долевых ценных бумаг, оцениваемых по справедливой стоимости через прибыль или убыток (балансовый счет № 70602, при составлении годовой бухгалтерской (финансовой) отчетности - балансовый счет № 70702):",
681,10,23201,кредитных организаций,
682,10,23202,прочих резидентов,
683,10,23203,банков-нерезидентов,
684,10,23204,прочих нерезидентов,
685,120,23200,Итого по символам 23201 - 23204,
686,20,,"3. От операций с приобретенными долевыми ценными бумагами, оцениваемыми по справедливой стоимости через прочий совокупный доход:",
687,10,23301,кредитных организаций,
688,10,23302,прочих резидентов,
689,10,23303,банков-нерезидентов,
690,10,23304,прочих нерезидентов,
691,120,23300,Итого по символам 23301 - 23304,
692,20,,5. Дивиденды от вложений в акции:,
693,10,23501,кредитных организаций,
694,10,23502,других организаций - резидентов,
695,10,23503,банков-нерезидентов,
696,10,23504,других организаций - нерезидентов,
697,120,23500,Итого по символам 23501 - 23504,
698,20,,6. Дивиденды от вложений в акции дочерних и зависимых обществ:,
699,10,23601,кредитных организаций,
700,10,23602,других организаций - резидентов,
701,10,23603,банков-нерезидентов,
702,10,23604,других организаций - нерезидентов,
703,120,23600,Итого по символам 23601 - 23604,
704,20,,"7. Доходы от участия в дочерних и зависимых хозяйственных обществах, кроме акционерных:",
705,10,23701,кредитных организациях,
706,10,23702,других организациях - резидентах,
707,10,23703,банках-нерезидентах,
708,10,23704,других организациях - нерезидентах,
709,120,23700,Итого по символам 23701 - 23704,
710,20,,"8. Доходы от участия в хозяйственных обществах, кроме акционерных:",
711,10,23801,кредитных организациях,
712,10,23802,других организациях - резидентах,
713,10,23803,банках-нерезидентах,
714,10,23804,других организациях - нерезидентах,
715,120,23800,Итого по символам 23801 - 23804,
716,20,,"9. Доходы от операций с приобретенными долевыми ценными бумагами дочерних и зависимых хозяйственных обществ и паевых инвестиционных фондов, прочими долями участия:",
717,10,23901,кредитных организаций,
718,10,23902,других организаций - резидентов,
719,10,23903,банков-нерезидентов,
720,10,23904,других организаций - нерезидентов,
721,120,23900,Итого по символам 23901 - 23904,
722,120,23000,Итого по разделу 3,
723,20,,"Раздел 4. Доходы от операций с полученными кредитами, а также с прочими привлеченными средствами и выпущенными долговыми ценными бумагами",
724,20,,1. По полученным кредитам:,
725,10,24101,от Банка России,
726,10,24102,от кредитных организаций,
727,10,24103,от банков-нерезидентов,
728,10,24104,от иностранных государств,
729,10,24105,от других кредиторов,
730,120,24100,Итого по символам 24101 - 24105,
731,20,,2. По привлеченным депозитам юридических лиц:,
732,10,24201,Федерального казначейства,
733,10,24202,финансовых органов субъектов Российской Федерации и органов местного самоуправления,
734,10,24203,государственных внебюджетных фондов Российской Федерации,
735,10,24204,внебюджетных фондов субъектов Российской Федерации и органов местного самоуправления,
736,10,24205,"финансовых организаций, находящихся в федеральной собственности",
737,10,24206,"коммерческих организаций, находящихся в федеральной собственности",
738,10,24207,"некоммерческих организаций, находящихся в федеральной собственности",
739,10,24208,"финансовых организаций, находящихся в государственной (кроме федеральной) собственности",
740,10,24209,"коммерческих организаций, находящихся в государственной (кроме федеральной) собственности",
741,10,24210,"некоммерческих организаций, находящихся в государственной (кроме федеральной) собственности",
742,10,24211,негосударственных финансовых организаций,
743,10,24212,негосударственных коммерческих организаций,
744,10,24213,негосударственных некоммерческих организаций,
745,10,24214,юридических лиц - нерезидентов,
746,10,24215,кредитных организаций,
747,10,24216,банков-нерезидентов,
748,10,24217,Банка России,
749,10,24218,индивидуальных предпринимателей,
750,120,24200,Итого по символам 24201 - 24218,
751,20,,3. По прочим привлеченным средствам юридических лиц:,
752,10,24301,Минфина России,
753,10,24302,финансовых органов субъектов Российской Федерации и органов местного самоуправления,
754,10,24303,государственных внебюджетных фондов Российской Федерации,
755,10,24304,внебюджетных фондов субъектов Российской Федерации и органов местного самоуправления,
756,10,24305,"финансовых организаций, находящихся в федеральной собственности",
757,10,24306,"коммерческих организаций, находящихся в федеральной собственности",
758,10,24307,"некоммерческих организаций, находящихся в федеральной собственности",
759,10,24308,"финансовых организаций, находящихся в государственной (кроме федеральной) собственности",
760,10,24309,"коммерческих организаций, находящихся в государственной (кроме федеральной) собственности",
761,10,24310,"некоммерческих организаций, находящихся в государственной (кроме федеральной) собственности",
762,10,24311,негосударственных финансовых организаций,
763,10,24312,негосударственных коммерческих организаций,
764,10,24313,негосударственных некоммерческих организаций,
765,10,24314,юридических лиц - нерезидентов,
766,10,24315,кредитных организаций,
767,10,24316,банков-нерезидентов,
768,10,24317,Банка России,
769,10,24318,индивидуальных предпринимателей,
770,120,24300,Итого по символам 24301 - 24318,
771,20,,4. По привлеченным депозитам клиентов - физических лиц:,
772,10,24401,граждан Российской Федерации,
773,10,24402,нерезидентов,
774,120,24400,"Итого по символам 24401, 24402",
775,20,,5. По прочим привлеченным средствам клиентов - физических лиц:,
776,10,24501,граждан Российской Федерации,
777,10,24502,нерезидентов,
778,120,24500,"Итого по символам 24501, 24502",
779,20,,6. По выпущенным долговым ценным бумагам:,
780,10,24601,по облигациям,
781,10,24602,по депозитным сертификатам,
782,10,24603,по сберегательным сертификатам,
783,10,24604,по векселям,
784,10,24605,по прочим выпущенным долговым ценным бумагам,
785,120,24600,Итого по символам 24601 - 24605,
786,20,,"7. От переоценки, не связанной с изменением кредитного риска,  полученных кредитов, привлеченных депозитов юридических лиц, прочих привлеченных средств юридических лиц, оцениваемых по справедливой стоимости через прибыль или убыток (балансовый счет № 706","02, при составлении годовой бухгалтерской (финансовой) отчетности - балансовый счет № 70702):"
787,10,24701,полученных кредитов от Банка России,
788,10,24702,полученных кредитов от кредитных организаций,
789,10,24703,полученных кредитов от банков-нерезидентов,
790,10,24704,полученных кредитов от иностранных государств,
791,10,24705,полученных кредитов от других кредиторов,
792,10,24706,привлеченных депозитов от Федерального казначейства,
793,10,24707,привлеченных депозитов от финансовых органов субъектов Российской Федерации и органов местного самоуправления,
794,10,24708,привлеченных депозитов от государственных внебюджетных фондов Российской Федерации,
795,10,24709,привлеченных депозитов от внебюджетных фондов субъектов Российской Федерации и органов местного самоуправления,
796,10,24710,"привлеченных депозитов от финансовых организаций, находящихся в федеральной собственности",
797,10,24711,"привлеченных депозитов от коммерческих организаций, находящихся в федеральной собственности",
798,10,24712,"привлеченных депозитов от некоммерческих организаций, находящихся в федеральной собственности",
799,10,24713,"привлеченных депозитов от финансовых организаций, находящихся в государственной (кроме федеральной) собственности",
800,10,24714,"привлеченных депозитов от коммерческих организаций, находящихся в государственной (кроме федеральной) собственности",
801,10,24715,"привлеченных депозитов от некоммерческих организаций, находящихся в государственной (кроме федеральной) собственности",
802,10,24716,привлеченных депозитов от негосударственных финансовых организаций,
803,10,24717,привлеченных депозитов от негосударственных коммерческих организаций,
804,10,24718,привлеченных депозитов от негосударственных некоммерческих организаций,
805,10,24719,привлеченных депозитов от юридических лиц - нерезидентов,
806,10,24720,привлеченных депозитов от кредитных организаций,
807,10,24721,привлеченных депозитов от банков-нерезидентов,
808,10,24722,привлеченных депозитов от Банка России,
809,10,24723,привлеченных депозитов от индивидуальных предпринимателей,
810,10,24724,прочих привлеченных средств Минфина России,
811,10,24725,прочих привлеченных средств финансовых органов субъектов Российской Федерации и органов местного самоуправления,
812,10,24726,прочих привлеченных средств государственных внебюджетных фондов Российской Федерации,
813,10,24727,прочих привлеченных средств внебюджетных фондов субъектов Российской Федерации и органов местного самоуправления,
814,10,24728,"прочих привлеченных средств финансовых организаций, находящихся в федеральной собственности",
815,10,24729,"прочих привлеченных средств коммерческих организаций, находящихся в федеральной собственности",
816,10,24730,"прочих привлеченных средств некоммерческих организаций, находящихся в федеральной собственности",
817,10,24731,"прочих привлеченных средств финансовых организаций, находящихся в государственной (кроме федеральной) собственности",
818,10,24732,"прочих привлеченных средств коммерческих организаций, находящихся в государственной (кроме федеральной) собственности",
819,10,24733,"прочих привлеченных средств некоммерческих организаций, находящихся в государственной (кроме федеральной) собственности",
820,10,24734,прочих привлеченных средств негосударственных финансовых организаций,
821,10,24735,прочих привлеченных средств негосударственных коммерческих организаций,
822,10,24736,прочих привлеченных средств негосударственных некоммерческих организаций,
823,10,24737,прочих привлеченных средств юридических лиц - нерезидентов,
824,10,24738,прочих привлеченных средств кредитных организаций,
825,10,24739,прочих привлеченных средств банков-нерезидентов,
826,10,24740,прочих привлеченных средств Банка России,
827,10,24741,прочих привлеченных средств индивидуальных предпринимателей,
828,120,24700,Итого по символам 24701 - 24741,
829,20,,"8. От переоценки, не связанной с изменением кредитного риска,  привлеченных депозитов клиентов - физических лиц, прочих привлеченных средств клиентов - физических лиц, оцениваемых по справедливой стоимости через прибыль или убыток (балансовый счет № 7060","2, при составлении годовой бухгалтерской (финансовой) отчетности - балансовый счет № 70702):"
830,10,24801,привлеченных депозитов клиентов - физических лиц граждан Российской Федерации,
831,10,24802,привлеченных депозитов клиентов - физических лиц нерезидентов,
832,10,24803,прочих привлеченных средств клиентов - физических лиц граждан Российской Федерации,
833,10,24804,прочих привлеченных средств клиентов - физических лиц нерезидентов,
834,120,24800,Итого по символам 24801 - 24804,
835,20,,"9. От переоценки, не связанной с изменением кредитного риска,  выпущенных долговых ценных бумаг, оцениваемых по справедливой стоимости через прибыль или убыток (балансовый счет № 70602, при составлении годовой бухгалтерской (финансовой) отчетности - бала",нсовый счет № 70702):
836,10,24901,по облигациям,
837,10,24902,по депозитным сертификатам,
838,10,24903,по сберегательным сертификатам,
839,10,24904,по векселям,
840,10,24905,по прочим выпущенным долговым ценным бумагам,
841,120,24900,Итого по символам 24901 - 24905,
842,120,24000,Итого по разделу 4,
843,20,,Раздел 5. Доходы от операций с производными финансовыми инструментами и от операций хеджирования,
844,20,,"1. От операций с производными финансовыми инструментами, базисным активом которых является иностранная валюта:",
845,10,25101,фьючерсы,
846,10,25102,форварды,
847,10,25103,опционы,
848,10,25104,свопы,
849,10,25105,прочие производные финансовые инструменты,
850,120,25100,Итого по символам 25101 - 25105,
851,20,,"2. От операций с производными финансовыми инструментами, базисным активом которых являются процентные ставки:",
852,10,25201,фьючерсы,
853,10,25202,форварды,
854,10,25203,опционы,
855,10,25204,свопы,
856,10,25205,прочие производные финансовые инструменты,
857,120,25200,Итого по символам 25201 - 25205,
858,20,,"3. От операций с производными финансовыми инструментами, базисным активом которых являются ценные бумаги:",
859,10,25301,фьючерсы,
860,10,25302,форварды,
861,10,25303,опционы,
862,10,25304,свопы,
863,10,25305,прочие производные финансовые инструменты,
864,120,25300,Итого по символам 25301 - 25305,
865,20,,"4. От операций с производными финансовыми инструментами, базисным активом которых являются драгоценные металлы:",
866,10,25401,фьючерсы,
867,10,25402,форварды,
868,10,25403,опционы,
869,10,25404,свопы,
870,10,25405,прочие производные финансовые инструменты,
871,120,25400,Итого по символам 25401 - 25405,
872,20,,"5. От операций с производными финансовыми инструментами, базисным активом которых являются другие базисные активы:",
873,10,25501,фьючерсы,
874,10,25502,форварды,
875,10,25503,опционы,
876,10,25504,свопы,
877,10,25505,прочие производные финансовые инструменты,
878,120,25500,Итого по символам 25501 - 25505,
879,20,,6. От операций хеджирования:,
880,10,25601,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых является иностранная валюта, по фьючерсам",
881,10,25602,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых является иностранная валюта, по форвардам",
882,10,25603,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых является иностранная валюта, по опционам",
883,10,25604,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых является иностранная валюта, по свопам",
884,10,25605,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых является иностранная валюта, по прочим производным финансовым инструментам",
885,10,25606,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых являются процентные ставки, по фьючерсам",
886,10,25607,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых являются процентные ставки, по форвардам",
887,10,25608,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых являются процентные ставки, по опционам",
888,10,25609,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых являются процентные ставки, по свопам",
889,10,25610,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых являются процентные ставки, по прочим производным финансовым инструментам",
890,10,25611,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых являются ценные бумаги, по фьючерсам",
891,10,25612,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых являются ценные бумаги, по форвардам",
892,10,25613,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых являются ценные бумаги, по опционам",
893,10,25614,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых являются ценные бумаги, по свопам",
894,10,25615,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых являются ценные бумаги, по прочим производным финансовым инструментам",
895,10,25616,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых являются драгоценные металлы, по фьючерсам",
896,10,25617,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых являются драгоценные металлы, по форвардам",
897,10,25618,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых являются драгоценные металлы, по опционам",
898,10,25619,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых являются драгоценные металлы, по свопам",
899,10,25620,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых являются драгоценные металлы, по прочим производным финансовым инструментам",
900,10,25621,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых являются другие базисные активы, по фьючерсам",
901,10,25622,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых являются другие базисные активы, по форвардам",
902,10,25623,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых являются другие базисные активы, по опционам",
903,10,25624,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых являются другие базисные активы, по свопам",
904,10,25625,"по инструментам хеджирования, являющимся производными финансовыми инструментами, базисным активом которых являются другие базисные активы, по прочим производным финансовым инструментам",
905,10,25626,"по инструментам хеджирования, являющимся непроизводными финансовыми инструментами",
906,10,25627,по прочим инструментам хеджирования,
907,120,25600,Итого по символам 25601 - 25627,
908,120,25000,Итого по разделу 5,
909,20,,Раздел 6. Доходы от операций с иностранной валютой и драгоценными металлами и их переоценки,
910,20,,1. Доходы от операций купли-продажи иностранной валюты в наличной форме:,
911,10,26101,доходы от операций купли-продажи иностранной валюты в наличной форме,
912,20,,2. Доходы от операций купли-продажи иностранной валюты в безналичной форме:,
913,10,26201,доходы от операций купли-продажи иностранной валюты в безналичной форме,
914,20,,"3. Доходы от переоценки средств в иностранной валюте, кроме приобретенных долевых ценных бумаг, оцениваемых по справедливой стоимости через прочий совокупный доход (балансовый счет № 70603, при составлении годовой бухгалтерской (финансовой) отчетности -",балансовый счет № 70703):
915,10,26301,доходы от переоценки средств в иностранной валюте,
916,20,,4. Доходы от операций купли-продажи драгоценных металлов:,
917,10,26401,доходы от операций купли-продажи драгоценных металлов,
918,20,,"5. Доходы от переоценки драгоценных металлов (балансовый счет № 70604, при составлении годовой бухгалтерской (финансовой) отчетности - балансовый счет № 70704):",
919,10,26501,доходы от переоценки драгоценных металлов,
920,120,26000,Итого по разделу 6,
921,20,,Раздел 7. Комиссионные и аналогичные доходы,
922,20,,1. От открытия и ведения банковских счетов:,
923,10,27101,кредитных организаций и банков-нерезидентов,
924,10,27102,"юридических лиц и юридических лиц - нерезидентов, кроме кредитных организаций и банков-нерезидентов",
925,10,27103,индивидуальных предпринимателей,
926,10,27104,граждан (физических лиц) и физических лиц - нерезидентов,
927,120,27100,Итого по символам 27101 - 27104,
928,20,,2. От расчетного и кассового обслуживания:,
929,10,27201,кредитных организаций и банков-нерезидентов,
930,10,27202,"юридических лиц и юридических лиц - нерезидентов, кроме кредитных организаций и банков-нерезидентов",
931,10,27203,индивидуальных предпринимателей,
932,10,27204,граждан (физических лиц) и физических лиц - нерезидентов,
933,120,27200,Итого по символам 27201 - 27204,
934,20,,3. От операций с валютными ценностями:,
935,10,27301,с кредитными организациями и банками-нерезидентами,
936,10,27302,"с юридическими лицами и юридическими лицами - нерезидентами, кроме кредитных организаций и банков-нерезидентов",
937,10,27303,с индивидуальными предпринимателями,
938,10,27304,с гражданами (физическими лицами) и физическими лицами - нерезидентами,
939,120,27300,Итого по символам 27301 - 27304,
940,20,,4. От осуществления переводов денежных средств:,
941,10,27401,по банковским счетам по поручению кредитных организаций и банков-нерезидентов,
942,10,27402,"по банковским счетам по поручению юридических лиц и юридических лиц - нерезидентов, кроме кредитных организаций и банков-нерезидентов",
943,10,27403,по банковским счетам по поручению индивидуальных предпринимателей,
944,10,27404,по банковским счетам по поручению граждан (физических лиц) и физических лиц - нерезидентов,
945,10,27405,"без открытия банковских счетов, в том числе электронных денежных средств, кредитными организациями и банками-нерезидентами",
946,10,27406,"без открытия банковских счетов, в том числе электронных денежных средств, юридическими лицами и юридическими лицами - нерезидентами, кроме кредитных организаций и банков-нерезидентов",
947,10,27407,"без открытия банковских счетов, в том числе электронных денежных средств, индивидуальными предпринимателями",
948,10,27408,"без открытия банковских счетов, в том числе электронных денежных средств, гражданами (физическими лицами) и физическими лицами - нерезидентами",
949,10,27409,прочие доходы от оказания услуг платежной инфраструктуры,
950,120,27400,Итого по символам 27401 - 27409,
951,20,,5. От операций по выдаче банковских гарантий и поручительств:,
952,10,27501,с кредитными организациями и банками-нерезидентами,
953,10,27502,"с юридическими лицами и юридическими лицами - нерезидентами, кроме кредитных организаций и банков-нерезидентов",
954,10,27503,с индивидуальными предпринимателями,
955,10,27504,с гражданами (физическими лицами) и физическими лицами - нерезидентами,
956,120,27500,Итого по символам 27501 - 27504,
957,20,,6. От оказания посреднических услуг по брокерским и аналогичным договорам:,
958,10,27601,кредитным организациям и банкам-нерезидентам,
959,10,27602,"юридическим лицам и юридическим лицам - нерезидентам, кроме кредитных организаций и банков-нерезидентов",
960,10,27603,индивидуальным предпринимателям,
961,10,27604,гражданам (физическим лицам) и физическим лицам - нерезидентам,
962,120,27600,Итого по символам 27601 - 27604,
963,20,,7. От операций доверительного управления имуществом:,
964,10,27701,кредитных организаций и банков-нерезидентов,
965,10,27702,"юридических лиц и юридических лиц - нерезидентов, кроме кредитных организаций и банков-нерезидентов",
