"REGN,N,4,0","PLAN,C,1","NUM_SC,C,5","ITOGO,N,33,4","A_P,C,1","DT,D"
1326,А,20309,822223.0000,2,10/01/16
1326,А,30220,1958953.0000,2,10/01/16
1326,А,30221,8004.0000,1,10/01/16
1326,А,30236,5817135.0000,2,10/01/16
1326,А,30413,496960.0000,1,10/01/16
1326,А,30424,1516099.0000,1,10/01/16
1326,А,31305,650000.0000,2,10/01/16
1326,А,31402,0.0000,2,10/01/16
1326,А,31505,5775803.0000,2,10/01/16
1326,А,32006,12000000.0000,1,10/01/16
1326,А,32105,1063235.0000,1,10/01/16
1326,А,32106,631581.0000,1,10/01/16
1326,А,32204,39885300.0000,1,10/01/16
1326,А,32308,2093327.0000,1,10/01/16
1326,А,408.2,341728547.0000,2,10/01/16
1326,А,40903,14394.0000,2,10/01/16
1326,А,42002,3611458.0000,2,10/01/16
1326,А,42007,7960262.0000,2,10/01/16
1326,А,42102,25387122.0000,2,10/01/16
1326,А,42104,13607771.0000,2,10/01/16
1326,А,42106,6907688.0000,2,10/01/16
1326,А,42304,10172082.0000,2,10/01/16
1326,А,42305,208919319.0000,2,10/01/16
1326,А,42315,10886.0000,2,10/01/16
1326,А,43701,2574974.0000,2,10/01/16
1326,А,45105,1552302.0000,1,10/01/16
1326,А,45106,1437949.0000,1,10/01/16
1326,А,45201,1919551.0000,1,10/01/16
1326,А,45502,15590.0000,1,10/01/16
1326,А,45504,202634.0000,1,10/01/16
1326,А,45509,11547294.0000,1,10/01/16
1326,А,45615,23668029.0000,2,10/01/16
1326,А,45707,6305.0000,1,10/01/16
1326,А,45715,3600.0000,2,10/01/16
1326,А,45906,0.0000,1,10/01/16
1326,А,47801,976.0000,1,10/01/16
1326,А,50105,0.0000,1,10/01/16
1326,А,50308,15628875.0000,1,10/01/16
1326,А,50905,0.0000,1,10/01/16
1326,А,52303,82900.0000,2,10/01/16
1326,А,52305,11852738.0000,2,10/01/16
1326,А,52602,39957506.0000,2,10/01/16
1326,А,60202,1719884.0000,1,10/01/16
1326,А,60306,98983.0000,1,10/01/16
1326,А,60307,250.0000,2,10/01/16
1326,А,61002,596.0000,1,10/01/16
1326,А,61210,0.0000,1,10/01/16
1326,А,61212,0.0000,1,10/01/16
1326,А,62001,123314.0000,1,10/01/16
1326,В,90702,18.0000,1,10/01/16
1326,В,91203,8089.0000,1,10/01/16
1326,В,91316,76596496.0000,2,10/01/16
1326,В,91412,3962988.0000,1,10/01/16
1326,Г,93301,0.0000,1,10/01/16
1326,Г,93403,0.0000,1,10/01/16
1326,Г,93502,0.0000,1,10/01/16
1326,Г,96302,9471107.0000,2,10/01/16
1326,Г,96312,388592243.0000,2,10/01/16
1326,Г,96408,0.0000,2,10/01/16
1326,Г,96507,75219.0000,2,10/01/16
1326,Д,98020,0.0000,1,10/01/16
1326,Д,98040,345681852.2700,2,10/01/16
1326,Д,98053,0.0000,2,10/01/16
2249,А,30110,123426.0000,1,10/01/16
2249,А,30118,114.0000,1,10/01/16
2249,А,30126,793.0000,2,10/01/16
2249,А,31902,0.0000,1,10/01/16
2249,А,32003,0.0000,1,10/01/16
2249,А,407,337198.0000,2,10/01/16
2249,А,40911,0.0000,2,10/01/16
2249,А,43805,8079.0000,2,10/01/16
2249,А,45208,45775.0000,1,10/01/16
2249,А,45415,452.0000,2,10/01/16
2249,А,45812,35367.0000,1,10/01/16
2249,А,45912,0.0000,1,10/01/16
2249,А,45915,3.0000,1,10/01/16
2249,А,60312,1740.0000,1,10/01/16
2249,А,60336,187.0000,1,10/01/16
