"REGN,N,4,0","PLAN,C,1","NUM_SC,C,5","ITOGO,N,33,4","A_P,C,1","DT,D"
1326,А,20309,647666.0000,2,07/01/15
1326,А,30122,2.0000,2,07/01/15
1326,А,30220,1249007.0000,2,07/01/15
1326,А,30221,17305.0000,1,07/01/15
1326,А,30236,1290636.0000,2,07/01/15
1326,А,30413,197216.0000,1,07/01/15
1326,А,30424,1249444.0000,1,07/01/15
1326,А,31305,636000.0000,2,07/01/15
1326,А,31402,1044000.0000,2,07/01/15
1326,А,31406,1665720.0000,2,07/01/15
1326,А,32006,8950000.0000,1,07/01/15
1326,А,32104,0.0000,1,07/01/15
1326,А,32106,2003306.0000,1,07/01/15
1326,А,32109,7480194.0000,1,07/01/15
1326,А,32204,0.0000,1,07/01/15
1326,А,32308,4907467.0000,1,07/01/15
1326,А,40503,509473.0000,2,07/01/15
1326,А,40701,16335547.0000,2,07/01/15
1326,А,40818,2.0000,2,07/01/15
1326,А,40903,8258.0000,2,07/01/15
1326,А,41402,0.0000,2,07/01/15
1326,А,42002,1611770.0000,2,07/01/15
1326,А,42007,9100387.0000,2,07/01/15
1326,А,42102,20982147.0000,2,07/01/15
1326,А,42104,12365711.0000,2,07/01/15
1326,А,42106,37628711.0000,2,07/01/15
1326,А,42304,6408941.0000,2,07/01/15
1326,А,42305,213897640.0000,2,07/01/15
1326,А,42315,11486.0000,2,07/01/15
1326,А,43701,745649.0000,2,07/01/15
1326,А,45106,5029181.0000,1,07/01/15
1326,А,45201,1778603.0000,1,07/01/15
1326,А,45502,16718.0000,1,07/01/15
1326,А,45504,465888.0000,1,07/01/15
1326,А,45509,16547507.0000,1,07/01/15
1326,А,45615,29936854.0000,2,07/01/15
1326,А,45707,5862.0000,1,07/01/15
1326,А,45715,1457.0000,2,07/01/15
1326,А,45906,39996.0000,1,07/01/15
1326,А,45916,12444.0000,1,07/01/15
1326,А,47801,1120.0000,1,07/01/15
1326,А,50105,0.0000,1,07/01/15
1326,А,50308,4070323.0000,1,07/01/15
1326,А,50905,0.0000,1,07/01/15
1326,А,52303,801200.0000,2,07/01/15
1326,А,52305,3018415.0000,2,07/01/15
1326,А,52602,61067650.0000,2,07/01/15
1326,А,60202,514497.0000,1,07/01/15
1326,А,60306,13524.0000,1,07/01/15
1326,А,60307,280.0000,2,07/01/15
1326,А,61002,2346.0000,1,07/01/15
1326,А,61210,0.0000,1,07/01/15
1326,А,61212,0.0000,1,07/01/15
1326,В,90702,6.0000,1,07/01/15
1326,В,91203,1047.0000,1,07/01/15
1326,В,91316,50905584.0000,2,07/01/15
1326,В,91412,79399320.0000,1,07/01/15
1326,Г,93301,9657654.0000,1,07/01/15
1326,Г,93403,0.0000,1,07/01/15
1326,Г,93411,1416136.0000,1,07/01/15
1326,Г,96302,1879918.0000,2,07/01/15
1326,Г,96312,293514604.0000,2,07/01/15
1326,Г,96408,0.0000,2,07/01/15
1326,Г,96507,0.0000,2,07/01/15
1326,Д,98020,0.0000,1,07/01/15
1326,Д,98040,371412400.2700,2,07/01/15
1326,Д,98053,0.0000,2,07/01/15
2249,А,30110,32565.0000,1,07/01/15
2249,А,30118,43.0000,1,07/01/15
2249,А,30126,43.0000,2,07/01/15
2249,А,31902,90000.0000,1,07/01/15
2249,А,32003,0.0000,1,07/01/15
2249,А,40817,29259.0000,2,07/01/15
2249,А,40911,0.0000,2,07/01/15
2249,А,42102,80000.0000,2,07/01/15
2249,А,43805,2538.0000,2,07/01/15
2249,А,45208,137240.0000,1,07/01/15
2249,А,45415,2196.0000,2,07/01/15
2249,А,45812,15500.0000,1,07/01/15
2249,А,45912,49.0000,1,07/01/15
2249,А,45914,29.0000,1,07/01/15
2249,А,45915,42.0000,1,07/01/15
2249,А,60307,0.0000,2,07/01/15
2249,А,60312,816.0000,1,07/01/15
2249,А,70609,8733.0000,1,07/01/15
2249,В,91317,194680.0000,2,07/01/15
2249,В,91508,1053.0000,2,07/01/15
2726,А,30213,2861.0000,1,07/01/15
2726,А,47407,0.0000,2,07/01/15
2726,А,47416,0.0000,2,07/01/15
2726,А,60312,3588.0000,1,07/01/15
2726,А,60313,0.0000,2,07/01/15
2726,А,60323,224.0000,1,07/01/15
2726,А,70606,1170698.0000,1,07/01/15
2726,В,91004,0.0000,2,07/01/15
1326,А,20208,31969829.0000,1,07/01/15
1326,А,30110,682086.0000,1,07/01/15
1326,А,30204,5594710.0000,1,07/01/15
1326,А,30232,8216770.0000,2,07/01/15
1326,А,30233,4802622.0000,1,07/01/15
1326,А,30306,1555385906.0000,1,07/01/15
1326,А,31206,73966297.0000,2,07/01/15
1326,А,31207,94292.0000,2,07/01/15
1326,А,31303,6165720.0000,2,07/01/15
1326,А,31403,190000.0000,2,07/01/15
1326,А,31501,8175061.0000,2,07/01/15
1326,А,31503,698938.0000,2,07/01/15
1326,А,32005,25700000.0000,1,07/01/15
1326,А,32311,71389.0000,2,07/01/15
1326,А,32901,17790950.0000,2,07/01/15
1326,А,40602,39156.0000,2,07/01/15
1326,А,40604,1565.0000,2,07/01/15
1326,А,40805,1458.0000,2,07/01/15
1326,А,40901,788559.0000,2,07/01/15
1326,А,41503,0.0000,2,07/01/15
1326,А,41702,0.0000,2,07/01/15
1326,А,42107,817390.0000,2,07/01/15
1326,А,42307,2800.0000,2,07/01/15
1326,А,42601,103497.0000,2,07/01/15
1326,А,44607,1231398.0000,1,07/01/15
1326,А,45101,0.0000,1,07/01/15
1326,А,45205,22733106.0000,1,07/01/15
1326,А,45911,30095.0000,1,07/01/15
1326,А,47008,50230.0000,2,07/01/15
1326,А,47103,1451240.0000,1,07/01/15
1326,А,47423,10642664.0000,1,07/01/15
1326,А,47425,27705475.0000,2,07/01/15
1326,А,47427,5284504.0000,1,07/01/15
1326,А,47431,2816228.0000,1,07/01/15
1326,А,50207,158985.0000,1,07/01/15
1326,А,50208,10181846.0000,1,07/01/15
1326,А,50209,61223319.0000,1,07/01/15
1326,А,50211,20784750.0000,1,07/01/15
1326,А,50218,427436.0000,1,07/01/15
1326,А,50408,51734.0000,2,07/01/15
1326,А,50606,108482.0000,1,07/01/15
1326,А,50620,1124669.0000,2,07/01/15
1326,А,50719,273.0000,2,07/01/15
1326,А,50720,208847.0000,2,07/01/15
1326,А,52304,3290118.0000,2,07/01/15
1326,А,60103,6441783.0000,1,07/01/15
1326,А,60106,447000.0000,1,07/01/15
1326,А,60312,4843649.0000,1,07/01/15
1326,А,61008,8926.0000,1,07/01/15
1326,А,61209,0.0000,1,07/01/15
1326,А,61213,0.0000,1,07/01/15
1326,А,61601,0.0000,1,07/01/15
1326,А,70603,2296259074.0000,2,07/01/15
1326,А,70616,444665.0000,1,07/01/15
1326,В,90701,65.0000,1,07/01/15
1326,В,91202,2297.0000,1,07/01/15
1326,В,91501,476320.0000,1,07/01/15
1326,В,91508,2000.0000,2,07/01/15
1326,В,91803,1345365.0000,1,07/01/15
1326,В,99999,5469176403.0000,2,07/01/15
1326,Г,93302,1877217.0000,1,07/01/15
1326,Г,93404,0.0000,1,07/01/15
1326,Г,93710,9473517.0000,1,07/01/15
1326,Г,96311,2556543.0000,2,07/01/15
1326,Г,96703,0.0000,2,07/01/15
1326,Г,96704,490389.0000,2,07/01/15
1326,Г,99996,1417235269.0000,1,07/01/15
1326,Г,99997,1424208888.0000,2,07/01/15
1326,Д,98050,591788727544152.0000,2,07/01/15
2249,А,10701,10000.0000,2,07/01/15
2249,А,20209,0.0000,1,07/01/15
2249,А,30305,872072.0000,2,07/01/15
2249,А,40702,653013.0000,2,07/01/15
2249,А,45815,5677.0000,1,07/01/15
2249,А,45918,77.0000,2,07/01/15
2249,А,47407,0.0000,2,07/01/15
2249,А,47411,2830.0000,2,07/01/15
2249,А,47415,28.0000,1,07/01/15
2249,А,47422,8.0000,2,07/01/15
2249,А,47425,34394.0000,2,07/01/15
2249,А,47427,0.0000,1,07/01/15
2249,А,50105,32422.0000,1,07/01/15
2249,А,60301,726.0000,2,07/01/15
2249,А,60306,0.0000,1,07/01/15
2249,А,60401,20223.0000,1,07/01/15
2249,А,70606,447463.0000,1,07/01/15
2249,В,90901,159944.0000,1,07/01/15
2249,Д,98070,4.0000,2,07/01/15
2726,А,30221,0.0000,1,07/01/15
2726,А,47427,1428.0000,1,07/01/15
2726,А,60901,4781.0000,1,07/01/15
2726,А,61403,11414.0000,1,07/01/15
1326,А,10605,2291243.0000,1,07/01/15
1326,А,31409,1218463.0000,2,07/01/15
1326,А,32015,0.0000,2,07/01/15
1326,А,32102,2295460.0000,1,07/01/15
1326,А,32211,11682.0000,2,07/01/15
1326,А,40501,9745.0000,2,07/01/15
1326,А,40705,6026.0000,2,07/01/15
1326,А,40820,6749152.0000,2,07/01/15
1326,А,40902,4289123.0000,2,07/01/15
1326,А,41102,4000000.0000,2,07/01/15
1326,А,41704,30000.0000,2,07/01/15
1326,А,42001,58606.0000,2,07/01/15
1326,А,42004,10176624.0000,2,07/01/15
1326,А,42105,42572499.0000,2,07/01/15
1326,А,42301,3708719.0000,2,07/01/15
1326,А,42309,197252.0000,2,07/01/15
1326,А,42314,17244.0000,2,07/01/15
1326,А,42507,8000.0000,2,07/01/15
1326,А,42604,282403.0000,2,07/01/15
1326,А,42612,22.0000,2,07/01/15
1326,А,42613,543.0000,2,07/01/15
1326,А,44001,36049.0000,2,07/01/15
1326,А,45204,5338693.0000,1,07/01/15
1326,А,45207,335493519.0000,1,07/01/15
1326,А,45507,77772796.0000,1,07/01/15
1326,А,45603,471954.0000,1,07/01/15
1326,А,45604,27998706.0000,1,07/01/15
1326,А,45606,99007600.0000,1,07/01/15
1326,А,45811,6216970.0000,1,07/01/15
1326,А,45817,19362.0000,1,07/01/15
1326,А,47303,0.0000,1,07/01/15
1326,А,47404,5143445.0000,1,07/01/15
1326,А,47405,0.0000,2,07/01/15
1326,А,50106,0.0000,1,07/01/15
1326,А,50110,21097900.0000,1,07/01/15
1326,А,50121,372804.0000,1,07/01/15
1326,А,50318,22848019.0000,1,07/01/15
1326,А,50507,47394.0000,2,07/01/15
1326,А,50709,13383315.0000,1,07/01/15
1326,А,51404,378973.0000,1,07/01/15
1326,А,51505,6476942.0000,1,07/01/15
1326,А,52006,45914334.0000,2,07/01/15
1326,А,52407,0.0000,2,07/01/15
1326,А,60311,181075.0000,2,07/01/15
1326,А,60315,0.0000,1,07/01/15
1326,А,60324,1770763.0000,2,07/01/15
1326,А,60411,142000.0000,1,07/01/15
1326,А,60706,50104.0000,2,07/01/15
1326,А,61010,3.0000,1,07/01/15
1326,А,61011,271676.0000,1,07/01/15
1326,А,61304,518022.0000,2,07/01/15
1326,А,70610,1315478.0000,1,07/01/15
1326,А,70611,13424.0000,1,07/01/15
1326,В,90704,0.0000,1,07/01/15
1326,В,90907,384645.0000,1,07/01/15
1326,В,91219,59342.0000,1,07/01/15
1326,В,91419,9606624.0000,1,07/01/15
1326,В,99998,2428525964.0000,1,07/01/15
1326,Г,93308,105693853.0000,1,07/01/15
1326,Г,93506,0.0000,1,07/01/15
1326,Г,93707,0.0000,1,07/01/15
1326,Г,93709,490389.0000,1,07/01/15
1326,Г,96409,0.0000,2,07/01/15
1326,Г,96410,3135546.0000,2,07/01/15
1326,Г,96508,26402690.0000,2,07/01/15
1326,Г,96510,891154.0000,2,07/01/15
1326,Г,96511,11075206.0000,2,07/01/15
1326,Г,96512,12800597.0000,2,07/01/15
1326,Г,96705,9473517.0000,2,07/01/15
