"REGN,N,4,0","PLAN,C,1","NUM_SC,C,5","ITOGO,N,33,4","A_P,C,1","DT,D"
1326,А,20309,789553.0000,2,10/01/15
1326,А,30122,0.0000,2,10/01/15
1326,А,30220,1952209.0000,2,10/01/15
1326,А,30221,0.0000,1,10/01/15
1326,А,30236,849728.0000,2,10/01/15
1326,А,30413,58485.0000,1,10/01/15
1326,А,30424,2645686.0000,1,10/01/15
1326,А,31305,100000.0000,2,10/01/15
1326,А,31402,186000.0000,2,10/01/15
1326,А,32006,16300000.0000,1,10/01/15
1326,А,32106,1758192.0000,1,10/01/15
1326,А,32109,9030710.0000,1,10/01/15
1326,А,32308,5090036.0000,1,10/01/15
1326,А,32501,0.0000,1,10/01/15
1326,А,408.2,255803359.0000,2,10/01/15
1326,А,40903,12122.0000,2,10/01/15
1326,А,41402,1300000.0000,2,10/01/15
1326,А,42002,6319997.0000,2,10/01/15
1326,А,42007,10390662.0000,2,10/01/15
1326,А,42102,26471728.0000,2,10/01/15
1326,А,42104,10817004.0000,2,10/01/15
1326,А,42106,34174449.0000,2,10/01/15
1326,А,42304,6214917.0000,2,10/01/15
1326,А,42305,231509883.0000,2,10/01/15
1326,А,42315,11696.0000,2,10/01/15
1326,А,43701,2517.0000,2,10/01/15
1326,А,45106,2190001.0000,1,10/01/15
1326,А,45201,1207684.0000,1,10/01/15
1326,А,45502,19195.0000,1,10/01/15
1326,А,45504,165573.0000,1,10/01/15
1326,А,45509,13175927.0000,1,10/01/15
1326,А,45615,34320401.0000,2,10/01/15
1326,А,45707,7359.0000,1,10/01/15
1326,А,45715,153.0000,2,10/01/15
1326,А,45906,49252.0000,1,10/01/15
1326,А,45916,24523.0000,1,10/01/15
1326,А,47801,1094.0000,1,10/01/15
1326,А,50308,4188611.0000,1,10/01/15
1326,А,50905,0.0000,1,10/01/15
1326,А,52303,1368480.0000,2,10/01/15
1326,А,52305,3365245.0000,2,10/01/15
1326,А,52602,60825492.0000,2,10/01/15
1326,А,60202,514497.0000,1,10/01/15
1326,А,60306,11716.0000,1,10/01/15
1326,А,60307,301.0000,2,10/01/15
1326,А,61002,1353.0000,1,10/01/15
1326,А,61210,0.0000,1,10/01/15
1326,А,61212,0.0000,1,10/01/15
1326,В,90702,16.0000,1,10/01/15
1326,В,91203,1904.0000,1,10/01/15
1326,В,91316,40097073.0000,2,10/01/15
1326,В,91412,94718481.0000,1,10/01/15
1326,Г,93301,372913.0000,1,10/01/15
1326,Г,93403,0.0000,1,10/01/15
1326,Г,93411,0.0000,1,10/01/15
1326,Г,93502,0.0000,1,10/01/15
1326,Г,96302,37577129.0000,2,10/01/15
1326,Г,96312,315588468.0000,2,10/01/15
1326,Г,96408,0.0000,2,10/01/15
1326,Г,96507,19126154.0000,2,10/01/15
1326,Д,98020,0.0000,1,10/01/15
1326,Д,98040,445090149.2700,2,10/01/15
1326,Д,98053,0.0000,2,10/01/15
2726,А,30213,5621.0000,1,10/01/15
2726,А,47407,0.0000,2,10/01/15
2726,А,47416,0.0000,2,10/01/15
2726,А,60312,3250.0000,1,10/01/15
2726,А,60313,0.0000,2,10/01/15
2726,А,60323,204.0000,1,10/01/15
2726,А,70606,1729852.0000,1,10/01/15
2249,А,30110,62950.0000,1,10/01/15
2249,А,30118,43.0000,1,10/01/15
2249,А,30126,43.0000,2,10/01/15
2249,А,31902,232000.0000,1,10/01/15
2249,А,32003,0.0000,1,10/01/15
2249,А,407,519903.0000,2,10/01/15
2249,А,40911,0.0000,2,10/01/15
2249,А,42102,40000.0000,2,10/01/15
2249,А,43805,8469.0000,2,10/01/15
2249,А,45208,151837.0000,1,10/01/15
2249,А,45415,812.0000,2,10/01/15
2249,А,45812,15500.0000,1,10/01/15
2249,А,45912,49.0000,1,10/01/15
2249,А,45914,102.0000,1,10/01/15
2249,А,45915,43.0000,1,10/01/15
2249,А,60312,31506.0000,1,10/01/15
2249,А,70609,12560.0000,1,10/01/15
2249,В,91317,299232.0000,2,10/01/15
2249,В,91508,1053.0000,2,10/01/15
2249,Г,94101,0.0000,1,10/01/15
1326,А,20208,33845463.0000,1,10/01/15
1326,А,30110,372976.0000,1,10/01/15
1326,А,30204,4812254.0000,1,10/01/15
1326,А,30232,10289517.0000,2,10/01/15
1326,А,30233,5569096.0000,1,10/01/15
1326,А,30306,1818428192.0000,1,10/01/15
1326,А,31206,88237220.0000,2,10/01/15
1326,А,31303,4250000.0000,2,10/01/15
1326,А,31403,1270000.0000,2,10/01/15
1326,А,31501,9443103.0000,2,10/01/15
1326,А,31503,0.0000,2,10/01/15
1326,А,32005,3150000.0000,1,10/01/15
1326,А,32311,40559.0000,2,10/01/15
1326,А,32901,20574549.0000,2,10/01/15
1326,А,40901,1119734.0000,2,10/01/15
1326,А,41502,0.0000,2,10/01/15
1326,А,41503,2541237.0000,2,10/01/15
1326,А,41702,0.0000,2,10/01/15
1326,А,42107,817390.0000,2,10/01/15
1326,А,42307,129.0000,2,10/01/15
1326,А,42601,110682.0000,2,10/01/15
1326,А,44607,693056.0000,1,10/01/15
