"REGN,N,4,0","CODE,C,5","ITOGO,N,16,0","DT,D"
103,15603,0,04/01/16
103,15604,0,04/01/16
103,15605,0,04/01/16
103,15606,0,04/01/16
103,15607,0,04/01/16
103,15608,0,04/01/16
103,15700,0,04/01/16
103,15701,0,04/01/16
103,15702,0,04/01/16
103,15703,0,04/01/16
103,15704,0,04/01/16
103,15705,0,04/01/16
103,15706,0,04/01/16
103,15707,0,04/01/16
103,15708,0,04/01/16
103,16000,0,04/01/16
103,16100,0,04/01/16
103,16101,0,04/01/16
103,16102,0,04/01/16
103,16103,0,04/01/16
103,16104,0,04/01/16
103,16105,0,04/01/16
103,19999,8542187,04/01/16
103,21000,0,04/01/16
103,21100,0,04/01/16
103,21101,0,04/01/16
103,21102,0,04/01/16
103,21103,0,04/01/16
103,21104,0,04/01/16
103,21105,0,04/01/16
103,21106,0,04/01/16
103,21107,0,04/01/16
103,21108,0,04/01/16
103,21109,0,04/01/16
103,21110,0,04/01/16
103,21111,0,04/01/16
103,21112,0,04/01/16
103,21113,0,04/01/16
103,21114,0,04/01/16
103,21115,0,04/01/16
103,21116,0,04/01/16
103,21117,0,04/01/16
103,21118,0,04/01/16
103,21119,0,04/01/16
103,21120,0,04/01/16
103,21200,0,04/01/16
103,21201,0,04/01/16
103,21202,0,04/01/16
103,21203,0,04/01/16
103,21204,0,04/01/16
103,21205,0,04/01/16
103,21206,0,04/01/16
103,21207,0,04/01/16
103,21208,0,04/01/16
103,21209,0,04/01/16
103,21210,0,04/01/16
103,21211,0,04/01/16
103,21212,0,04/01/16
103,21213,0,04/01/16
103,21214,0,04/01/16
103,21215,0,04/01/16
103,21216,0,04/01/16
103,21217,0,04/01/16
103,21218,0,04/01/16
103,21219,0,04/01/16
103,21220,0,04/01/16
103,21300,0,04/01/16
103,21301,0,04/01/16
103,21302,0,04/01/16
103,21303,0,04/01/16
103,22000,0,04/01/16
103,22100,0,04/01/16
103,22101,0,04/01/16
103,22102,0,04/01/16
103,22103,0,04/01/16
103,22104,0,04/01/16
103,22105,0,04/01/16
103,22106,0,04/01/16
103,22107,0,04/01/16
103,22108,0,04/01/16
103,22200,0,04/01/16
103,22201,0,04/01/16
103,22202,0,04/01/16
103,22203,0,04/01/16
103,22204,0,04/01/16
103,22205,0,04/01/16
103,22206,0,04/01/16
103,22207,0,04/01/16
103,22208,0,04/01/16
103,22300,0,04/01/16
103,22301,0,04/01/16
103,22302,0,04/01/16
103,22303,0,04/01/16
103,22304,0,04/01/16
103,22305,0,04/01/16
103,22306,0,04/01/16
103,22307,0,04/01/16
103,22308,0,04/01/16
103,22400,0,04/01/16
103,22401,0,04/01/16
103,22402,0,04/01/16
103,22403,0,04/01/16
103,22404,0,04/01/16
103,22405,0,04/01/16
103,22406,0,04/01/16
103,22407,0,04/01/16
103,22408,0,04/01/16
103,22500,0,04/01/16
103,22501,0,04/01/16
103,22502,0,04/01/16
103,22503,0,04/01/16
103,22504,0,04/01/16
103,22505,0,04/01/16
103,22506,0,04/01/16
103,22507,0,04/01/16
103,22508,0,04/01/16
103,23000,0,04/01/16
103,23100,0,04/01/16
103,23101,0,04/01/16
103,23102,0,04/01/16
103,23103,0,04/01/16
103,23104,0,04/01/16
103,23200,0,04/01/16
103,23201,0,04/01/16
103,23202,0,04/01/16
103,23203,0,04/01/16
103,23204,0,04/01/16
103,23300,0,04/01/16
103,23301,0,04/01/16
103,23302,0,04/01/16
103,23303,0,04/01/16
103,23304,0,04/01/16
103,23400,0,04/01/16
103,23401,0,04/01/16
103,23402,0,04/01/16
103,23403,0,04/01/16
103,23404,0,04/01/16
103,23500,0,04/01/16
103,23501,0,04/01/16
103,23502,0,04/01/16
103,23503,0,04/01/16
103,23504,0,04/01/16
103,23600,0,04/01/16
103,23601,0,04/01/16
103,23602,0,04/01/16
103,23603,0,04/01/16
103,23604,0,04/01/16
103,23700,0,04/01/16
103,23701,0,04/01/16
103,23702,0,04/01/16
103,23703,0,04/01/16
103,23704,0,04/01/16
103,23800,0,04/01/16
103,23801,0,04/01/16
103,23802,0,04/01/16
103,23803,0,04/01/16
103,23804,0,04/01/16
103,23900,0,04/01/16
103,23901,0,04/01/16
103,23902,0,04/01/16
103,23903,0,04/01/16
103,23904,0,04/01/16
103,24000,0,04/01/16
103,24100,0,04/01/16
103,24101,0,04/01/16
103,24102,0,04/01/16
103,24103,0,04/01/16
103,24104,0,04/01/16
103,24105,0,04/01/16
103,24200,0,04/01/16
103,24201,0,04/01/16
103,24202,0,04/01/16
103,24203,0,04/01/16
103,24204,0,04/01/16
103,24205,0,04/01/16
103,24206,0,04/01/16
103,24207,0,04/01/16
103,24208,0,04/01/16
103,24209,0,04/01/16
103,24210,0,04/01/16
103,24211,0,04/01/16
103,24212,0,04/01/16
103,24213,0,04/01/16
103,24214,0,04/01/16
103,24215,0,04/01/16
103,24216,0,04/01/16
103,24217,0,04/01/16
103,24218,0,04/01/16
103,24300,0,04/01/16
103,24301,0,04/01/16
103,24302,0,04/01/16
103,24303,0,04/01/16
103,24304,0,04/01/16
103,24305,0,04/01/16
103,24306,0,04/01/16
103,24307,0,04/01/16
103,24308,0,04/01/16
103,24309,0,04/01/16
103,24310,0,04/01/16
103,24311,0,04/01/16
103,24312,0,04/01/16
103,24313,0,04/01/16
103,24314,0,04/01/16
103,24315,0,04/01/16
103,24316,0,04/01/16
103,24317,0,04/01/16
103,24318,0,04/01/16
103,24400,0,04/01/16
103,24401,0,04/01/16
103,24402,0,04/01/16
103,24500,0,04/01/16
103,24501,0,04/01/16
103,24502,0,04/01/16
103,24600,0,04/01/16
103,24601,0,04/01/16
103,24602,0,04/01/16
103,24603,0,04/01/16
103,24604,0,04/01/16
103,24605,0,04/01/16
103,25000,7,04/01/16
103,25100,0,04/01/16
103,25101,0,04/01/16
103,25102,0,04/01/16
103,25103,0,04/01/16
103,25104,0,04/01/16
103,25105,0,04/01/16
103,25200,0,04/01/16
103,25201,0,04/01/16
103,25202,0,04/01/16
103,25203,0,04/01/16
103,25204,0,04/01/16
103,25205,0,04/01/16
103,25300,0,04/01/16
103,25301,0,04/01/16
103,25302,0,04/01/16
103,25303,0,04/01/16
103,25304,0,04/01/16
103,25305,0,04/01/16
103,25400,0,04/01/16
103,25401,0,04/01/16
103,25402,0,04/01/16
103,25403,0,04/01/16
103,25404,0,04/01/16
103,25405,0,04/01/16
103,25500,0,04/01/16
103,25501,0,04/01/16
103,25502,0,04/01/16
103,25503,0,04/01/16
103,25504,0,04/01/16
103,25505,0,04/01/16
103,25601,7,04/01/16
103,26000,7325033,04/01/16
103,26100,1885,04/01/16
103,26101,1381,04/01/16
103,26102,504,04/01/16
103,26103,0,04/01/16
103,26104,0,04/01/16
103,26105,0,04/01/16
103,26106,0,04/01/16
103,26200,25790,04/01/16
103,26201,23573,04/01/16
103,26202,2217,04/01/16
103,26203,0,04/01/16
103,26204,0,04/01/16
103,26205,0,04/01/16
103,26206,0,04/01/16
103,26300,7297358,04/01/16
103,26301,7043336,04/01/16
103,26302,253691,04/01/16
103,26303,0,04/01/16
103,26304,331,04/01/16
103,26305,0,04/01/16
103,26306,0,04/01/16
103,26400,0,04/01/16
103,26401,0,04/01/16
103,26402,0,04/01/16
103,26403,0,04/01/16
103,26404,0,04/01/16
103,26405,0,04/01/16
103,26500,0,04/01/16
103,26501,0,04/01/16
103,26502,0,04/01/16
103,26503,0,04/01/16
103,26504,0,04/01/16
103,26505,0,04/01/16
103,27000,25756,04/01/16
103,27100,244,04/01/16
103,27101,0,04/01/16
103,27102,214,04/01/16
103,27103,26,04/01/16
103,27104,4,04/01/16
103,27200,14688,04/01/16
103,27201,0,04/01/16
103,27202,12540,04/01/16
103,27203,472,04/01/16
103,27204,1676,04/01/16
103,27300,0,04/01/16
103,27301,0,04/01/16
103,27302,0,04/01/16
103,27303,0,04/01/16
103,27304,0,04/01/16
103,27400,0,04/01/16
103,27401,0,04/01/16
103,27402,0,04/01/16
103,27403,0,04/01/16
103,27404,0,04/01/16
103,27405,0,04/01/16
103,27406,0,04/01/16
103,27407,0,04/01/16
103,27408,0,04/01/16
103,27409,0,04/01/16
103,27500,5624,04/01/16
103,27501,0,04/01/16
103,27502,5624,04/01/16
103,27503,0,04/01/16
103,27504,0,04/01/16
103,27600,0,04/01/16
103,27601,0,04/01/16
103,27602,0,04/01/16
103,27603,0,04/01/16
103,27604,0,04/01/16
103,27700,2943,04/01/16
103,27701,0,04/01/16
103,27702,2943,04/01/16
103,27703,0,04/01/16
103,27704,0,04/01/16
103,27800,0,04/01/16
103,27801,0,04/01/16
103,27802,0,04/01/16
103,27803,0,04/01/16
103,27804,0,04/01/16
103,27900,2257,04/01/16
103,27901,0,04/01/16
103,27902,2197,04/01/16
103,27903,24,04/01/16
103,27904,36,04/01/16
103,28000,308236,04/01/16
103,28100,0,04/01/16
103,28101,0,04/01/16
103,28102,0,04/01/16
103,28103,0,04/01/16
103,28104,0,04/01/16
103,28200,307873,04/01/16
103,28201,0,04/01/16
103,28202,297309,04/01/16
103,28203,0,04/01/16
103,28204,10564,04/01/16
103,28300,363,04/01/16
103,28301,363,04/01/16
103,28302,0,04/01/16
103,28303,0,04/01/16
103,28400,0,04/01/16
103,28401,0,04/01/16
103,28402,0,04/01/16
103,28500,0,04/01/16
103,28501,0,04/01/16
103,28502,0,04/01/16
103,28503,0,04/01/16
103,28504,0,04/01/16
103,28600,0,04/01/16
103,28601,0,04/01/16
103,28602,0,04/01/16
103,28700,0,04/01/16
103,28701,0,04/01/16
103,28702,0,04/01/16
103,28703,0,04/01/16
103,28704,0,04/01/16
103,28800,0,04/01/16
103,28801,0,04/01/16
103,28802,0,04/01/16
103,28803,0,04/01/16
103,29000,931,04/01/16
103,29100,0,04/01/16
103,29101,0,04/01/16
103,29102,0,04/01/16
103,29103,0,04/01/16
103,29104,0,04/01/16
103,29105,0,04/01/16
103,29106,0,04/01/16
103,29107,0,04/01/16
103,29200,504,04/01/16
103,29201,388,04/01/16
103,29202,0,04/01/16
103,29203,0,04/01/16
103,29204,0,04/01/16
103,29205,0,04/01/16
103,29206,0,04/01/16
103,29207,116,04/01/16
103,29208,0,04/01/16
103,29300,0,04/01/16
103,29301,0,04/01/16
103,29302,0,04/01/16
103,29303,0,04/01/16
103,29304,0,04/01/16
103,29400,427,04/01/16
103,29401,0,04/01/16
103,29402,0,04/01/16
103,29403,0,04/01/16
103,29404,0,04/01/16
103,29405,5,04/01/16
103,29406,258,04/01/16
103,29407,164,04/01/16
103,29999,8456624,04/01/16
103,31000,68920,04/01/16
103,31100,0,04/01/16
103,31101,0,04/01/16
103,31102,0,04/01/16
103,31103,0,04/01/16
103,31104,0,04/01/16
103,31105,0,04/01/16
103,31200,0,04/01/16
103,31201,0,04/01/16
103,31202,0,04/01/16
103,31203,0,04/01/16
103,31204,0,04/01/16
103,31205,0,04/01/16
103,31206,0,04/01/16
103,31207,0,04/01/16
103,31208,0,04/01/16
103,31209,0,04/01/16
103,31210,0,04/01/16
103,31211,0,04/01/16
103,31212,0,04/01/16
103,31213,0,04/01/16
103,31300,0,04/01/16
103,31301,0,04/01/16
103,31302,0,04/01/16
103,31303,0,04/01/16
103,31304,0,04/01/16
103,31305,0,04/01/16
103,31306,0,04/01/16
103,31307,0,04/01/16
103,31308,0,04/01/16
103,31309,0,04/01/16
103,31310,0,04/01/16
103,31311,0,04/01/16
103,31312,0,04/01/16
103,31313,0,04/01/16
103,31314,0,04/01/16
103,31315,0,04/01/16
103,31316,0,04/01/16
103,31317,0,04/01/16
103,31318,0,04/01/16
103,31400,0,04/01/16
103,31401,0,04/01/16
103,31402,0,04/01/16
103,31403,0,04/01/16
103,31404,0,04/01/16
103,31405,0,04/01/16
103,31406,0,04/01/16
103,31407,0,04/01/16
103,31408,0,04/01/16
103,31409,0,04/01/16
103,31410,0,04/01/16
103,31411,0,04/01/16
103,31412,0,04/01/16
103,31413,0,04/01/16
103,31414,0,04/01/16
103,31415,0,04/01/16
103,31416,0,04/01/16
103,31417,0,04/01/16
103,31418,0,04/01/16
103,31500,0,04/01/16
103,31501,0,04/01/16
103,31502,0,04/01/16
103,31600,39039,04/01/16
103,31601,39030,04/01/16
103,31602,9,04/01/16
103,31700,0,04/01/16
103,31701,0,04/01/16
103,31702,0,04/01/16
103,31800,29881,04/01/16
103,31801,0,04/01/16
103,31802,0,04/01/16
103,31803,0,04/01/16
103,31804,29881,04/01/16
103,31805,0,04/01/16
103,31900,0,04/01/16
103,31901,0,04/01/16
103,31902,0,04/01/16
103,31903,0,04/01/16
103,32000,0,04/01/16
103,32100,0,04/01/16
103,32101,0,04/01/16
103,32102,0,04/01/16
103,32103,0,04/01/16
103,32104,0,04/01/16
103,32105,0,04/01/16
103,32200,0,04/01/16
103,32201,0,04/01/16
103,32202,0,04/01/16
103,32203,0,04/01/16
103,32204,0,04/01/16
103,32205,0,04/01/16
103,32206,0,04/01/16
103,32207,0,04/01/16
103,32208,0,04/01/16
103,32209,0,04/01/16
103,32210,0,04/01/16
103,32211,0,04/01/16
103,32212,0,04/01/16
103,32213,0,04/01/16
103,32214,0,04/01/16
103,32215,0,04/01/16
103,32216,0,04/01/16
103,32217,0,04/01/16
103,32218,0,04/01/16
103,32300,0,04/01/16
103,32301,0,04/01/16
103,32302,0,04/01/16
103,32303,0,04/01/16
103,32304,0,04/01/16
103,32305,0,04/01/16
103,32306,0,04/01/16
103,32307,0,04/01/16
103,32308,0,04/01/16
103,32309,0,04/01/16
103,32310,0,04/01/16
103,32311,0,04/01/16
103,32312,0,04/01/16
103,32313,0,04/01/16
103,32314,0,04/01/16
103,32315,0,04/01/16
103,32316,0,04/01/16
103,32317,0,04/01/16
103,32318,0,04/01/16
103,32400,0,04/01/16
103,32401,0,04/01/16
103,32402,0,04/01/16
103,32500,0,04/01/16
103,32501,0,04/01/16
103,32502,0,04/01/16
103,32600,0,04/01/16
103,32601,0,04/01/16
103,32602,0,04/01/16
103,32603,0,04/01/16
103,32604,0,04/01/16
103,32605,0,04/01/16
103,33000,0,04/01/16
103,33100,0,04/01/16
103,33101,0,04/01/16
103,33102,0,04/01/16
103,33103,0,04/01/16
103,33104,0,04/01/16
103,33105,0,04/01/16
103,33106,0,04/01/16
103,33107,0,04/01/16
103,33108,0,04/01/16
103,33109,0,04/01/16
103,33110,0,04/01/16
103,33111,0,04/01/16
103,33112,0,04/01/16
103,33113,0,04/01/16
103,33114,0,04/01/16
103,33115,0,04/01/16
103,33116,0,04/01/16
103,33117,0,04/01/16
103,33118,0,04/01/16
103,33119,0,04/01/16
103,33120,0,04/01/16
103,33200,0,04/01/16
103,33201,0,04/01/16
103,33202,0,04/01/16
103,33203,0,04/01/16
103,33204,0,04/01/16
103,33205,0,04/01/16
103,33206,0,04/01/16
103,33207,0,04/01/16
103,33208,0,04/01/16
103,33209,0,04/01/16
103,33210,0,04/01/16
103,33211,0,04/01/16
103,33212,0,04/01/16
103,33213,0,04/01/16
103,33214,0,04/01/16
103,33215,0,04/01/16
103,33216,0,04/01/16
103,33217,0,04/01/16
103,33218,0,04/01/16
103,33219,0,04/01/16
103,33220,0,04/01/16
103,33300,0,04/01/16
103,33301,0,04/01/16
103,33302,0,04/01/16
103,33303,0,04/01/16
103,33400,0,04/01/16
103,33401,0,04/01/16
103,33402,0,04/01/16
103,33403,0,04/01/16
103,33500,0,04/01/16
103,33501,0,04/01/16
103,33502,0,04/01/16
103,33503,0,04/01/16
103,33504,0,04/01/16
103,33505,0,04/01/16
103,33506,0,04/01/16
103,33507,0,04/01/16
103,33508,0,04/01/16
103,33600,0,04/01/16
103,33601,0,04/01/16
103,33602,0,04/01/16
103,33603,0,04/01/16
103,33604,0,04/01/16
103,33605,0,04/01/16
103,33606,0,04/01/16
103,33607,0,04/01/16
103,33608,0,04/01/16
103,33700,0,04/01/16
103,33701,0,04/01/16
103,33702,0,04/01/16
103,33703,0,04/01/16
103,33704,0,04/01/16
103,33705,0,04/01/16
103,33706,0,04/01/16
103,33707,0,04/01/16
103,33708,0,04/01/16
103,33800,0,04/01/16
103,33801,0,04/01/16
103,33802,0,04/01/16
103,33803,0,04/01/16
103,33804,0,04/01/16
103,33805,0,04/01/16
103,33806,0,04/01/16
103,33807,0,04/01/16
103,33808,0,04/01/16
103,34000,0,04/01/16
103,34100,0,04/01/16
103,34101,0,04/01/16
103,34102,0,04/01/16
103,34103,0,04/01/16
103,34104,0,04/01/16
103,34105,0,04/01/16
103,34106,0,04/01/16
103,34107,0,04/01/16
103,34108,0,04/01/16
103,34109,0,04/01/16
103,34110,0,04/01/16
103,34111,0,04/01/16
103,34112,0,04/01/16
103,34113,0,04/01/16
103,34114,0,04/01/16
103,34115,0,04/01/16
103,34116,0,04/01/16
103,34117,0,04/01/16
103,34118,0,04/01/16
103,34119,0,04/01/16
103,34120,0,04/01/16
103,34200,0,04/01/16
103,34201,0,04/01/16
103,34202,0,04/01/16
103,34203,0,04/01/16
103,34204,0,04/01/16
103,34205,0,04/01/16
103,34206,0,04/01/16
103,34207,0,04/01/16
103,34208,0,04/01/16
103,34209,0,04/01/16
103,34210,0,04/01/16
103,34211,0,04/01/16
103,34212,0,04/01/16
103,34213,0,04/01/16
103,34214,0,04/01/16
103,34215,0,04/01/16
103,34216,0,04/01/16
103,34217,0,04/01/16
103,34218,0,04/01/16
103,34219,0,04/01/16
103,34220,0,04/01/16
103,34300,0,04/01/16
103,34301,0,04/01/16
103,34302,0,04/01/16
103,34303,0,04/01/16
103,34304,0,04/01/16
103,34305,0,04/01/16
103,34306,0,04/01/16
103,34307,0,04/01/16
103,34308,0,04/01/16
103,34400,0,04/01/16
103,34401,0,04/01/16
103,34402,0,04/01/16
103,34403,0,04/01/16
103,34404,0,04/01/16
103,34405,0,04/01/16
103,34406,0,04/01/16
103,34407,0,04/01/16
103,34408,0,04/01/16
103,34500,0,04/01/16
103,34501,0,04/01/16
103,34502,0,04/01/16
103,34503,0,04/01/16
103,34504,0,04/01/16
103,34505,0,04/01/16
103,34506,0,04/01/16
103,34507,0,04/01/16
103,34508,0,04/01/16
103,34600,0,04/01/16
103,34601,0,04/01/16
103,34602,0,04/01/16
103,34603,0,04/01/16
103,34604,0,04/01/16
103,34605,0,04/01/16
